text,translations,audioURL,isNew
五,"[""5"", ""five""]",https://d1vq87e9lcf771.cloudfront.net/beaja/d2f5b70c5f99a94d5021f4425ad447a6,False
あに,"[""my older brother""]",https://d1vq87e9lcf771.cloudfront.net/beaja/3671b77427428d0c044a63438103f035,False
かいしゃいん,"[""office worker""]",https://d1vq87e9lcf771.cloudfront.net/beaja/3ea8dd5fc75c55183464e036f37263e3,False
あね,"[""my older sister""]",https://d1vq87e9lcf771.cloudfront.net/beaja/d7b4eb237ff2e8ef73c2b95aed80b5ab,False
四,"[""four""]",https://d1vq87e9lcf771.cloudfront.net/beaja/f39d77c2fabbf8a19979ca270ddae1a1,False
いもうと,"[""my younger sister""]",https://d1vq87e9lcf771.cloudfront.net/beaja/851ba6cb99b2b616bac9ca3b36b7351b,False
さい,"[""years old""]",https://d1vq87e9lcf771.cloudfront.net/beaja/35675bd0e3646c12ad99307d1dbee559,False
いそがしい,"[""busy""]",https://d1vq87e9lcf771.cloudfront.net/beaja/539cb45c9403592ede48307b38f30e2e,False
エンジニア,"[""engineer""]",https://d1vq87e9lcf771.cloudfront.net/beaja/181a0bf3ed6dfba9ea93c4a4f714d6f9,False
父,"[""dad""]",https://d1vq87e9lcf771.cloudfront.net/beaja/b0546f96637c44ff9cb133ba9782f7f2,False
かぞく,"[""family""]",https://d1vq87e9lcf771.cloudfront.net/beaja/e2801e8618ff0a8910d28970643e6615,False
母,"[""mom"", ""mother"", ""my mom""]",https://d1vq87e9lcf771.cloudfront.net/beaja/3725ba87ed4d6427c11ff46742596fe4,False
まち,"[""town"", ""wait"", ""city"", ""district"", ""towns""]",https://d1vq87e9lcf771.cloudfront.net/beaja/6ad946db3120bd5a73c498da75ab8482,False
とても,"[""very""]",https://d1vq87e9lcf771.cloudfront.net/beaja/908b84e8025bfe7396de7b1498573440,False
きれい,"[""clean""]",https://d1vq87e9lcf771.cloudfront.net/beaja/2c3ce03a25bec91ce5a96d2ffcebdbba,False
しずか,"[""quiet""]",https://d1vq87e9lcf771.cloudfront.net/beaja/b5930d76b735f09e7b4d5be2eec889eb,False
トロント,"[""Toronto""]",https://d1vq87e9lcf771.cloudfront.net/beaja/a460e0de3fffa8f17a0dc12a51ddae07,False
にぎやか,"[""lively""]",https://d1vq87e9lcf771.cloudfront.net/beaja/9674fd390f272dfd0d8fad8c064c2da5,False
とし,"[""years"", ""cities"", ""city"", ""year""]",https://d1vq87e9lcf771.cloudfront.net/beaja/446aac62c618c01ca086cbfbc60b91ec,False
どう,"[""how (about)"", ""what"", ""how""]",https://d1vq87e9lcf771.cloudfront.net/beaja/ebac9ade631d6f2638d1917715346415,False
日本,"[""Japan"", ""Japanese""]",https://d1vq87e9lcf771.cloudfront.net/beaja/a2a7be0c3f4396c71d13d650590607f7,False
おおさか,"[""Osaka""]",https://d1vq87e9lcf771.cloudfront.net/beaja/04040b9972627c3d887d3bbd1df93ed0,False
京都,"[""Kyoto""]",https://d1vq87e9lcf771.cloudfront.net/beaja/3208c7343ef6b5c0cd787e3462f07e9f,False
にすんでいます,"[""is living""]",https://d1vq87e9lcf771.cloudfront.net/beaja/fade86b97ffa992cac2eab45153f9f8b,False
ニューヨーク,"[""New York""]",https://d1vq87e9lcf771.cloudfront.net/beaja/7db2c40f8e7cb25383af015ca7ba1fe8,False
も,"[""even"", ""any"", ""also"", ""as well"", ""some"", ""as many as"", ""neither ... nor"", ""both ... and"", ""again"", ""too"", ""or"", ""still"", ""and"", ""whole"", ""either""]",https://d1vq87e9lcf771.cloudfront.net/beaja/bcaf904d428df2a963d3d468a1d53480,False
しゅっしん,"[""from"", ""origin"", ""hometown"", ""home country""]",https://d1vq87e9lcf771.cloudfront.net/beaja/908d7c5f3e3bfaa0985ae9074d164fc5,False
東京,"[""Tokyo""]",https://d1vq87e9lcf771.cloudfront.net/beaja/94d4c1582a0d9b1aef13af11b1292391,False
私,"[""I""]",https://d1vq87e9lcf771.cloudfront.net/beaja/e78f19b5f6820108d6fbe6305d1f8779,False
ようこそ,"[""welcome""]",https://d1vq87e9lcf771.cloudfront.net/beaja/df35f8bd809e8fe17dc3e59b588d55bc,False
おはようございます,"[""good morning""]",https://d1vq87e9lcf771.cloudfront.net/beaja/5cb0d58008492c0d3b2a50ad684950a7,False
はじめまして,"[""nice to meet you"", ""how do you do""]",https://d1vq87e9lcf771.cloudfront.net/beaja/c281e078c36e08c22351cbd62cd77657,False
おなまえは,"[""what's your name""]",https://d1vq87e9lcf771.cloudfront.net/beaja/79f9e85e1091eed7cfbda48bea134a54,False
かばん,"[""bag""]",https://d1vq87e9lcf771.cloudfront.net/beaja/df57f4a20a94abdcf981dd2ff4b42464,False
中山,"[""Nakayama""]",https://d1vq87e9lcf771.cloudfront.net/beaja/e568d41e83d7bff4d2b242a8bd5f994b,False
田中,"[""Tanaka""]",https://d1vq87e9lcf771.cloudfront.net/beaja/f09120c07c790335ccb2fccc34830c89,False
山口,"[""Yamaguchi""]",https://d1vq87e9lcf771.cloudfront.net/beaja/46a8ebf2bca98fbd2ac53ed1566f12b1,False
パスポート,"[""passport""]",https://d1vq87e9lcf771.cloudfront.net/beaja/c6878c8807e4fefd00b8ec93898674aa,False
の,"[""for"", ""'s"", ""one"", ""of"", ""s'"", ""’s""]",https://d1vq87e9lcf771.cloudfront.net/beaja/a3410789c099b49229530ffc64ada924,False
スマホ,"[""smartphone""]",https://d1vq87e9lcf771.cloudfront.net/beaja/afd333c3a9d3cbb6475b3f9590a1b019,False
ちず,"[""map""]",https://d1vq87e9lcf771.cloudfront.net/beaja/b946ffe6a24638b884b1427a475d37c7,False
きっぷ,"[""ticket""]",https://d1vq87e9lcf771.cloudfront.net/beaja/579fea199d400beb186d8df5e746b360,False
じゃないです,"[""is not"", ""we're not"", ""aren't"", ""he's not"", ""she's not"", ""I'm not"", ""it's not"", ""I am not"", ""isn't"", ""won't""]",https://d1vq87e9lcf771.cloudfront.net/beaja/d4e38174cea1d471447ab838cdb61e16,False
ちかてつ,"[""subway""]",https://d1vq87e9lcf771.cloudfront.net/beaja/8342062e77e00a7063b3b2e8ed9c2e47,False
くうこう,"[""airport""]",https://d1vq87e9lcf771.cloudfront.net/beaja/4874ceb9ead87bbffda3b7d2237d4a34,False
はん,"[""thirty""]",https://d1vq87e9lcf771.cloudfront.net/beaja/683d6e48ab6893eea1baf8e5615db4a2,False
すみません,"[""excuse me""]",https://d1vq87e9lcf771.cloudfront.net/beaja/a68185989965090c436d2cbcc8426347,False
ごろ,"[""around"", ""about""]",https://d1vq87e9lcf771.cloudfront.net/beaja/ce421ec6a2ec15d7c27dc86395f89b39,False
いま,"[""now"", ""current""]",https://d1vq87e9lcf771.cloudfront.net/beaja/441d4a3939fc10dd0d4d470ec96ed43c,False
一,"[""one"", ""an"", ""a"", ""first"", ""1""]",https://d1vq87e9lcf771.cloudfront.net/beaja/a179abcbd2ac6b3d252ad05fc02a0130,False
二,"[""two"", ""2""]",https://d1vq87e9lcf771.cloudfront.net/beaja/b706ad9321bf035ea20f06e6fecfc6c7,False
なんじ,"[""what time""]",https://d1vq87e9lcf771.cloudfront.net/beaja/3116005d4b9b13cc99e2413bfb39ce85,False
三,"[""3"", ""three"", ""third""]",https://d1vq87e9lcf771.cloudfront.net/beaja/37fd6700ded06947e88ced7ec6c8c9b6,False
じ,"[""o'clock""]",https://d1vq87e9lcf771.cloudfront.net/beaja/47cc7c35769906e592f903b301a9f95e,False
に,"[""to"", ""in"", ""as (a)"", ""through"", ""made"", ""with"", ""inside"", ""atop"", ""onto"", ""make"", ""for"", ""upon"", ""let"", ""within"", ""(out) of"", ""two"", ""among"", ""as"", ""per"", ""into"", ""as (an)"", ""at"", ""on"", ""over"", ""about"", ""of"", ""against"", ""during"", ""from"", ""by""]",https://d1vq87e9lcf771.cloudfront.net/beaja/620ff86b496c4e18b0ef07751b2dd4a8,False
いち,"[""one"", ""an""]",https://d1vq87e9lcf771.cloudfront.net/beaja/95ee0c4aa1ed16f665a93680e6683c93,False
やまぐち,"[""Yamaguchi""]",https://d1vq87e9lcf771.cloudfront.net/beaja/7a01ac7f060abb0d9efe2efb2ae5daad,False
おもしろい,"[""interesting"", ""fun"", ""funny""]",https://d1vq87e9lcf771.cloudfront.net/beaja/316046ffac53446ea62a90c7e5ad0499,False
その,"[""the"", ""that"", ""its"", ""those""]",https://d1vq87e9lcf771.cloudfront.net/beaja/b2225e614c3de46f1b4031b42a4f1fce,False
かわいい,"[""cuter"", ""cute"", ""pretty"", ""sweet""]",https://d1vq87e9lcf771.cloudfront.net/beaja/8f824fec5c784144126142efa223abfd,False
あかるい,"[""bright"", ""cheerful"", ""well-lit""]",https://d1vq87e9lcf771.cloudfront.net/beaja/61dce82268f75c973ceefc02a1f00a1e,False
たなか,"[""Tanaka""]",https://d1vq87e9lcf771.cloudfront.net/beaja/f7f48aebbb3b8f01553915f08b9f75a5,False
この,"[""this"", ""these""]",https://d1vq87e9lcf771.cloudfront.net/beaja/0a7d0834d9b790b5132d892fa9d9072a,False
なかやま,"[""Nakayama""]",https://d1vq87e9lcf771.cloudfront.net/beaja/3596e8ece9c483b2b8964dddba4ebcbd,False
それら,"[""they"", ""them"", ""those""]",https://d1vq87e9lcf771.cloudfront.net/beaja/2c0d4f3bae9c71670d5a84c72ee28424,False
これら,"[""these""]",https://d1vq87e9lcf771.cloudfront.net/beaja/ff73c0c37511106ea88bf237c1a5bfe5,False
くつ,"[""shoes"", ""shoe""]",https://d1vq87e9lcf771.cloudfront.net/beaja/46bc9fdcf83daf3c034b90fbdff7b244,False
しろい,"[""white""]",https://d1vq87e9lcf771.cloudfront.net/beaja/796c42b1cf333e9f11a164294f750d53,False
コート,"[""coat""]",https://d1vq87e9lcf771.cloudfront.net/beaja/6e5b79bd8142728080c0ecf19b400684,False
あかい,"[""red""]",https://d1vq87e9lcf771.cloudfront.net/beaja/3233949926cc5c3d6038a137c151d350,False
わたしの,"[""my"", ""mine""]",https://d1vq87e9lcf771.cloudfront.net/beaja/7ca5ed902b5b9224290541791d4de9ed,False
かさ,"[""umbrella"", ""umbrellas""]",https://d1vq87e9lcf771.cloudfront.net/beaja/d1e911dd7f2a054465404c4b6458eef5,False
ぼうし,"[""hat"", ""hats""]",https://d1vq87e9lcf771.cloudfront.net/beaja/62c079b875c899c7eab3b5e5751471f4,False
そこ,"[""there""]",https://d1vq87e9lcf771.cloudfront.net/beaja/525bc61369d4ade6a612eed8777fd5a7,False
だいがく,"[""university"", ""college""]",https://d1vq87e9lcf771.cloudfront.net/beaja/13c0f9f191d278344193a11e6343e8b3,False
えき,"[""station"", ""train station"", ""stations"", ""train stations""]",https://d1vq87e9lcf771.cloudfront.net/beaja/09754315a7dfc925850e3bf68c5c9e31,False
デパート,"[""department store""]",https://d1vq87e9lcf771.cloudfront.net/beaja/dbec62595b667d1ac338a635bdfa4b23,False
ここ,"[""here""]",https://d1vq87e9lcf771.cloudfront.net/beaja/5e382ce142cbab3fa659954fd87ac258,False
バスてい,"[""bus stop""]",https://d1vq87e9lcf771.cloudfront.net/beaja/9fbd5ba73e99853fc2f8655027905e38,False
ホテル,"[""hotel""]",https://d1vq87e9lcf771.cloudfront.net/beaja/c564c1155f1df38c678201fa94740d64,False
コンビニ,"[""convenience store""]",https://d1vq87e9lcf771.cloudfront.net/beaja/2ec80b61d326faa73e5757ec093e5f85,False
どこ,"[""where""]",https://d1vq87e9lcf771.cloudfront.net/beaja/1278a4f1f291cfbe53e154df34c89d33,False
ブラジルじん,"[""Brazilian""]",https://d1vq87e9lcf771.cloudfront.net/beaja/a8149d5358ed1778959399cbea1837a2,False
イギリスじん,"[""British""]",https://d1vq87e9lcf771.cloudfront.net/beaja/1af0c19bd629e9053fa317ac84cfea48,False
ブラジル,"[""Brazil""]",https://d1vq87e9lcf771.cloudfront.net/beaja/39de240a2eae19a717bad6afa25e1be7,False
イギリス,"[""Britain"", ""the United Kingdom"", ""British"", ""the UK""]",https://d1vq87e9lcf771.cloudfront.net/beaja/e71d14328a098430bf0c6766df999c40,False
にほんじん,"[""Japanese""]",https://d1vq87e9lcf771.cloudfront.net/beaja/17118a8bddb8b338e73ec07dcef76be9,False
カナダ,"[""Canada""]",https://d1vq87e9lcf771.cloudfront.net/beaja/8f2218159769b3a930d2aa3238f70edd,False
アメリカじん,"[""American""]",https://d1vq87e9lcf771.cloudfront.net/beaja/96dbf9eaf2265e6cc8ce9e03d68fed76,False
カナダじん,"[""Canadian""]",https://d1vq87e9lcf771.cloudfront.net/beaja/697a6017efad6a40978e41779c807537,False
アメリカ,"[""America"", ""the USA"", ""the US"", ""American"", ""the United States""]",https://d1vq87e9lcf771.cloudfront.net/beaja/a86f9d2fc240938605d5a76ad9f5fba3,False
ちいさい,"[""small"", ""little""]",https://d1vq87e9lcf771.cloudfront.net/beaja/54645a75bd7a4f8d51a0d71bb1a3cb2a,False
にほん,"[""Japan""]",https://d1vq87e9lcf771.cloudfront.net/beaja/cc21e735b6aed355bda00c33898208dd,False
おおきい,"[""big"", ""large""]",https://d1vq87e9lcf771.cloudfront.net/beaja/f05d27a9ee30d0cf5ac1560dc18b1b54,False
か,"[""or"", ""is it?"", ""that"", ""if"", ""what"", ""whether""]",https://d1vq87e9lcf771.cloudfront.net/beaja/ef97e01b0db47bf43fe4aa4ef1b73bfb,False
いいえ,"[""no""]",https://d1vq87e9lcf771.cloudfront.net/beaja/87c61b2ffcaf0da78e76b560bdd3aef2,False
はい,"[""yes""]",https://d1vq87e9lcf771.cloudfront.net/beaja/c4a1ff5b9bc8df76a2fba7e942d0e38d,False
ケーキ,"[""cake""]",https://d1vq87e9lcf771.cloudfront.net/beaja/dce14b0e40289bf985b4b1c4de17de34,False
ピザ,"[""pizza""]",https://d1vq87e9lcf771.cloudfront.net/beaja/17b8d4c686cee5563e7b93beb8979f86,False
それ,"[""that (one)"", ""it"", ""that""]",https://d1vq87e9lcf771.cloudfront.net/beaja/b44c7e3a49e83e52c4078ee10dda4515,False
これ,"[""this (one)"", ""these"", ""this""]",https://d1vq87e9lcf771.cloudfront.net/beaja/840065a0405940646bffc6103ee34ffb,False
ラーメン,"[""ramen""]",https://d1vq87e9lcf771.cloudfront.net/beaja/3407c8c11666811f6e7170ab88948183,False
おいしい,"[""good"", ""delicious"", ""tasty""]",https://d1vq87e9lcf771.cloudfront.net/beaja/9ec01fd92037a28ebdd67549aca9c8fe,False
は,"[""is"", ""with"", ""regarding"", ""for"", ""tooth"", ""at"", ""when"", ""on"", ""about"", ""as for"", ""of"", ""during"", ""in"", ""by"", ""teeth"", ""was"", ""are""]",https://d1vq87e9lcf771.cloudfront.net/beaja/bf6eba71e47494fb97ebda3d75ee1e50,False
カレー,"[""curry""]",https://d1vq87e9lcf771.cloudfront.net/beaja/0efbe0e7ba10aaf5e8517e4ee20e1f9a,False
またあした,"[""see you tomorrow""]",https://d1vq87e9lcf771.cloudfront.net/beaja/a79a914e5c00b834e7df41c0ca2f58c2,False
じゃあね,"[""bye""]",https://d1vq87e9lcf771.cloudfront.net/beaja/cd15b53b2e31cf431b0d3ba2e4e13ce3,False
さん,"[""Mr."", ""Miss"", ""Mrs."", ""3"", ""three"", ""Ms."", ""Mt.""]",https://d1vq87e9lcf771.cloudfront.net/beaja/c739165780e588d6206f107a06fa1de5,False
こんばんは,"[""tonight"", ""good evening"", ""this evening""]",https://d1vq87e9lcf771.cloudfront.net/beaja/008f05910659306d374bbfff6779f491,False
なおみ,"[""Naomi""]",https://d1vq87e9lcf771.cloudfront.net/beaja/d8078275df8fb8ee974e02fa508f9152,False
はな,"[""flowers"", ""flower"", ""Hana"", ""nose""]",https://d1vq87e9lcf771.cloudfront.net/chotan/933b23d51183cd2cc61eb1be26cacab3,False
どうぞよろしく,"[""nice to meet you""]",https://d1vq87e9lcf771.cloudfront.net/beaja/11fd2f45204715064314f903beda9e1d,False
こんにちは,"[""hello"", ""hi""]",https://d1vq87e9lcf771.cloudfront.net/beaja/0b98597e8ff46a60278a2f461d62b712,False
けん,"[""Ken"", ""ticket""]",https://d1vq87e9lcf771.cloudfront.net/beaja/24a89f179ad1b900c77caf0fda8f0a20,False
がくせい,"[""student"", ""students""]",https://d1vq87e9lcf771.cloudfront.net/beaja/6f8b4a00ab9f922978cbaf678bebac06,False
ひと,"[""person"", ""people""]",https://d1vq87e9lcf771.cloudfront.net/beaja/03fd8b6887744ee59b8aaf25602a93c5,False
かっこいい,"[""cool"", ""good-looking"", ""stylish"", ""handsome"", ""attractive""]",https://d1vq87e9lcf771.cloudfront.net/beaja/3a9120f0d94df84d1879a8923a5b254e,False
べんごし,"[""lawyer"", ""lawyers""]",https://d1vq87e9lcf771.cloudfront.net/beaja/5a4a92be8b0a2d703d556c81de187efb,False
やさしい,"[""kind"", ""easy"", ""nice""]",https://d1vq87e9lcf771.cloudfront.net/beaja/703370c94a6e3b4c7ed7361289427f64,False
せんせい,"[""teacher"", ""Professor"", ""teachers"", ""Doctor""]",https://d1vq87e9lcf771.cloudfront.net/beaja/7cc458abf7eb9d6bc9a6a4c34e174110,False
いしゃ,"[""doctor"", ""doctors""]",https://d1vq87e9lcf771.cloudfront.net/beaja/aca7f46f5f347d30dd198e37da66d2fe,False
です,"[""there is"", ""it's"", ""I'm"", ""she's"", ""he's"", ""we're"", ""is""]",https://d1vq87e9lcf771.cloudfront.net/beaja/58799ff9c3480e4089aa94c067c47465,False
と,"[""and"", ""that"", ""door"", ""with"", ""for"", ""or"", ""as"", ""when"", ""if"", ""nor"", ""to"", ""doors"", ""whenever"", ""from"", ""city""]",https://d1vq87e9lcf771.cloudfront.net/beaja/00b1b9ab5f89e2340994605859de93c0,False
みず,"[""water""]",https://d1vq87e9lcf771.cloudfront.net/chotan/cd16fb736326b92b0ab1f121f01545ce,False
ごはん,"[""rice"", ""meal"", ""meals""]",https://d1vq87e9lcf771.cloudfront.net/beaja/d3f4f63ee5e3662a0d9703d78190baec,False
すし,"[""sushi""]",https://d1vq87e9lcf771.cloudfront.net/beaja/26a9971e9dadf1a33a0feabff918ae3e,False
ください,"[""please""]",https://d1vq87e9lcf771.cloudfront.net/beaja/c681efeb74e8c6464cb2d858ebcc8faa,False
おちゃ,"[""green teas"", ""green tea"", ""tea"", ""teas""]",https://d1vq87e9lcf771.cloudfront.net/beaja/cdeae7ebdf75aaa66e000439a5b0d327,False
